bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G39006100210032,390610210032,G3900610021003,39061021003,1,1,1,1,1
G39006100210033,390610210033,G3900610021003,39061021003,1,1,1,1,1
G39006100211011,390610211011,G3900610021101,39061021101,1,1,1,1,1
G39006100211012,390610211012,G3900610021101,39061021101,1,1,1,1,1
G39006100211013,390610211013,G3900610021101,39061021101,1,1,1,1,1
G39006100211021,390610211021,G3900610021102,39061021102,1,1,1,1,1
G39006100211022,390610211022,G3900610021102,39061021102,1,1,1,1,1
G39006100211023,390610211023,G3900610021102,39061021102,1,1,1,1,1
G39006100211024,390610211024,G3900610021102,39061021102,1,1,1,1,1
G39006100212011,390610212011,G3900610021201,39061021201,1,1,1,1,1
G39006100212012,390610212012,G3900610021201,39061021201,1,1,1,1,1
G39006100212021,390610212021,G3900610021202,39061021202,1,1,1,1,1
G39006100212022,390610212022,G3900610021202,39061021202,1,1,1,1,1
G39006100212023,390610212023,G3900610021202,39061021202,1,1,1,1,1
G39006100212024,390610212024,G3900610021202,39061021202,1,1,1,1,1
G39006100212025,390610212025,G3900610021202,39061021202,1,1,1,1,1
G39006100213021,390610213021,G3900610021302,39061021302,1,1,1,1,1
G39006100213022,390610213022,G3900610021302,39061021302,1,1,1,1,1
G39006100213023,390610213023,G3900610021302,39061021302,1,1,1,1,1
G39006100213024,390610213024,G3900610021302,39061021302,1,1,1,1,1
G39006100213031,390610213031,G3900610021303,39061021303,1,1,1,1,1
G39006100213032,390610213032,G3900610021303,39061021303,1,1,1,1,1
G39006100213033,390610213033,G3900610021303,39061021303,1,1,1,1,1
G39006100213041,390610213041,G3900610021304,39061021304,1,1,1,1,1
G39006100213042,390610213042,G3900610021304,39061021304,1,1,1,1,1
G39006100213043,390610213043,G3900610021304,39061021304,1,1,1,1,1
G39006100213044,390610213044,G3900610021304,39061021304,1,1,1,1,1
G39006100214011,390610214011,G3900610021401,39061021401,1,1,1,1,1
G39006100214012,390610214012,G3900610021401,39061021401,1,1,1,1,1
G39006100214013,390610214013,G3900610021401,39061021401,1,1,1,1,1
G39006100214014,390610214014,G3900610021401,39061021401,1,1,1,1,1
G39006100214211,390610214211,G3900610021421,39061021421,1,1,1,1,1
G39006100214212,390610214212,G3900610021421,39061021421,1,1,1,1,1
G39006100214213,390610214213,G3900610021421,39061021421,1,1,1,1,1
G39006100214214,390610214214,G3900610021421,39061021421,1,1,1,1,1
G39006100214221,390610214221,G3900610021422,39061021422,1,1,1,1,1
G39006100214222,390610214222,G3900610021422,39061021422,1,1,1,1,1
G39006100215011,390610215011,G3900610021501,39061021501,1,1,1,1,1
G39006100215012,390610215012,G3900610021501,39061021501,1,1,1,1,1
G39006100215013,390610215013,G3900610021501,39061021501,1,1,1,1,1
G39006100215014,390610215014,G3900610021501,39061021501,1,1,1,1,1
G39006100215015,390610215015,G3900610021501,39061021501,1,1,1,1,1
G39006100215041,390610215041,G3900610021504,39061021504,1,1,1,1,1
G39006100215042,390610215042,G3900610021504,39061021504,1,1,1,1,1
G39006100215043,390610215043,G3900610021504,39061021504,1,1,1,1,1
G39006100215044,390610215044,G3900610021504,39061021504,1,1,1,1,0.997354756847
G39006100215044,390610215044,G3900610022000,39061022000,0,0,0,0,0.002645243153
G39006100215045,390610215045,G3900610021504,39061021504,1,1,1,1,1
G39006100215051,390610215051,G3900610021505,39061021505,1,1,1,1,1
G39006100215052,390610215052,G3900610021505,39061021505,1,1,1,1,1
G39006100215053,390610215053,G3900610021505,39061021505,1,1,1,1,1
G39006100215061,390610215061,G3900610021506,39061021506,1,1,1,1,1
G39006100215062,390610215062,G3900610021506,39061021506,1,1,1,1,1
G39006100215063,390610215063,G3900610021506,39061021506,1,1,1,1,1
G39006100215081,390610215081,G3900610021508,39061021508,1,1,1,1,1
G39006100215082,390610215082,G3900610021508,39061021508,1,1,1,1,1
G39006100215083,390610215083,G3900610021508,39061021508,1,1,1,1,1
G39006100215091,390610215091,G3900610021509,39061021509,0.866873653256,0.863412609582,0.895102652487,0.883224834786,0.937778686687
G39006100215091,390610215091,G3900610021572,39061021572,0.133126346744,0.136587390418,0.104897347513,0.116775165214,0.062221313313
G39006100215092,390610215092,G3900610021572,39061021572,0.126972740316,0.136953955136,0.146090534979,0.13813229572,0.138637959427
G39006100215092,390610215092,G3900610021509,39061021509,0.873027259684,0.863046044864,0.853909465021,0.86186770428,0.861362040573
G39006100215093,390610215093,G3900610021509,39061021509,1,1,1,1,1
G39006100215094,390610215094,G3900610021509,39061021509,1,1,1,1,1
G39006100215095,390610215095,G3900610021509,39061021509,1,1,1,1,1
G39006100215096,390610215096,G3900610021509,39061021509,1,1,1,1,1
G39006100215711,390610215711,G3900610021571,39061021571,1,1,1,1,1
G39006100215712,390610215712,G3900610021571,39061021571,1,1,1,1,1
G39006100215721,390610215721,G3900610021572,39061021572,1,1,1,1,1
G39006100215722,390610215722,G3900610021572,39061021572,1,1,1,1,1
G39006100215723,390610215723,G3900610021572,39061021572,1,1,1,1,1
G39006100215724,390610215724,G3900610021572,39061021572,1,1,1,1,1
G39006100215725,390610215725,G3900610021572,39061021572,1,1,1,1,1
G39006100216021,390610216021,G3900610021602,39061021602,1,1,1,1,1
G39006100216022,390610216022,G3900610021602,39061021602,1,1,1,1,1
G39006100216031,390610216031,G3900610021603,39061021603,1,1,1,1,1
G39006100216032,390610216032,G3900610021603,39061021603,1,1,1,1,1
G39006100216041,390610216041,G3900610021604,39061021604,1,1,1,1,1
G39006100216042,390610216042,G3900610021604,39061021604,1,1,1,1,1
G39006100216043,390610216043,G3900610021604,39061021604,1,1,1,1,1
G39006100216044,390610216044,G3900610021604,39061021604,1,1,1,1,1
G39006100217011,390610217011,G3900610021701,39061021701,1,1,1,1,1
G39006100217012,390610217012,G3900610021701,39061021701,1,1,1,1,1
G39006100217013,390610217013,G3900610021701,39061021701,1,1,1,1,1
G39006100217021,390610217021,G3900610021702,39061021702,1,1,1,1,1
G39006100217022,390610217022,G3900610021702,39061021702,0.977915189863,0.976169387538,0.980566927788,0.980606834058,0.970519703059
G39006100217022,390610217022,G3900610021602,39061021602,0.022084810137,0.023830612462,0.019433072212,0.019393165942,0.029480296941
G39006100217023,390610217023,G3900610021702,39061021702,1,1,1,1,1
G39006100218011,390610218011,G3900610021801,39061021801,0.994102780118,0.992988133765,0.999064546305,0.998203054807,0.998791758463
G39006100218011,390610218011,G3900610021702,39061021702,0.005897219882,0.007011866235,9.35453695e-4,0.001796945193,0.001208241537
G39006100218012,390610218012,G3900610021801,39061021801,1,1,1,1,1
G39006100218013,390610218013,G3900610021801,39061021801,1,1,1,1,1
G39006100218014,390610218014,G3900610021801,39061021801,1,1,1,1,0.945558189327
G39006100218014,390610218014,G3900610021701,39061021701,0,0,0,0,0.054441810673
G39006100218015,390610218015,G3900610021801,39061021801,1,1,1,1,1
G39006100218021,390610218021,G3900610021802,39061021802,0.998737226498,0.998862971629,0.998576597407,0.998602851023,0.99775375267
G39006100218021,390610218021,G3900610008201,39061008201,0.001262773502,0.001137028371,0.001423402593,0.001397148977,0.00224624733
G39006100218022,390610218022,G3900610021802,39061021802,1,1,1,1,1
G39006100218023,390610218023,G3900610021802,39061021802,1,1,1,1,1
G39006100219001,390610219001,G3900610021900,39061021900,1,1,1,1,1
G39006100220001,390610220001,G3900610022000,39061022000,1,1,1,1,1
G39006100220002,390610220002,G3900610022000,39061022000,1,1,1,1,0.987908511618
G39006100220002,390610220002,G3900610021509,39061021509,0,0,0,0,0.012091488382
G39006100220003,390610220003,G3900610022000,39061022000,1,1,1,1,1
G39006100220004,390610220004,G3900610022000,39061022000,1,1,1,1,1
G39006100221011,390610221011,G3900610022101,39061022101,1,1,1,1,1
G39006100221012,390610221012,G3900610022101,39061022101,1,1,1,1,1
G39006100221013,390610221013,G3900610022101,39061022101,1,1,1,1,1
G39006100221021,390610221021,G3900610022102,39061022102,1,1,1,1,1
G39006100221022,390610221022,G3900610022102,39061022102,1,1,1,1,1
G39006100221023,390610221023,G3900610022102,39061022102,1,1,1,1,1
G39006100221024,390610221024,G3900610022102,39061022102,0.997691172642,0.998883355189,0.998252964462,0.998313034452,0.998051902805
G39006100221024,390610221024,G3900610021801,39061021801,0.002308827358,0.001116644811,0.001747035538,0.001686965548,0.001948097195
G39006100221025,390610221025,G3900610022102,39061022102,1,1,1,1,1
G39006100221026,390610221026,G3900610022102,39061022102,1,1,1,1,1
G39006100222001,390610222001,G3900610022200,39061022200,1,1,1,1,1
G39006100222002,390610222002,G3900610022200,39061022200,0.995182429781,0.994983122755,0.995056941586,0.994500998586,0.999020825736
G39006100222002,390610222002,G3900610008000,39061008000,0.004817570219,0.005016877245,0.004943058414,0.005499001414,9.79174264e-4
G39006100222003,390610222003,G3900610022200,39061022200,1,1,1,1,1
G39006100223011,390610223011,G3900610022301,39061022301,1,1,1,1,1
G39006100223012,390610223012,G3900610022301,39061022301,1,1,1,1,1
G39006100223013,390610223013,G3900610022301,39061022301,1,1,1,1,1
G39006100223021,390610223021,G3900610022302,39061022302,1,1,1,1,1
G39006100223022,390610223022,G3900610022302,39061022302,1,1,1,1,1
G39006100223023,390610223023,G3900610022302,39061022302,1,1,1,1,1
G39006100223024,390610223024,G3900610022302,39061022302,1,1,1,1,0.999200997792
G39006100223024,390610223024,G3900610024301,39061024301,0,0,0,0,7.99002208e-4
G39006100224001,390610224001,G3900610022400,39061022400,1,1,1,1,1
G39006100224002,390610224002,G3900610022400,39061022400,1,1,1,1,1
G39006100225001,390610225001,G3900610022500,39061022500,1,1,1,1,0.999418826582
G39006100225001,390610225001,G3900610021504,39061021504,0,0,0,0,5.81173418e-4
G39006100225002,390610225002,G3900610022500,39061022500,1,1,1,1,1
G39006100225003,390610225003,G3900610022500,39061022500,1,1,1,1,1
G39006100226011,390610226011,G3900610022601,39061022601,1,1,1,1,1
G39006100226012,390610226012,G3900610022601,39061022601,1,1,1,1,1
G39006100226013,390610226013,G3900610022601,39061022601,1,1,1,1,1
G39006100226014,390610226014,G3900610022601,39061022601,1,1,1,1,1
G39006100226015,390610226015,G3900610022601,39061022601,1,1,1,1,1
G39006100226021,390610226021,G3900610022602,39061022602,1,1,1,1,1
G39006100226022,390610226022,G3900610022602,39061022602,1,1,1,1,1
G39006100226023,390610226023,G3900610022602,39061022602,1,1,1,1,1
G39006100227001,390610227001,G3900610022700,39061022700,1,1,1,1,0.977124736422
G39006100227001,390610227001,G3900610023100,39061023100,0,0,0,0,0.022875263578
